,index,ts_code_x,trade_date,open,high,low,close_x,pre_close,change,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
0,0,600039.SH,20221101,11.35,11.42,10.97,11.37,11.25,0.11999999999999922,1.0667,327570.49,366198.481,0.6952,2.4199,0.96,9.8049,6.7322,1.7649,0.6435,0.549,2.1813,4.1262,481368.3889,471182.1889,135363.5352,5473158.5818,5357341.4878
1,1,600039.SH,20221031,11.05,11.44,11.05,11.25,11.38,-0.13000000000000078,-1.1424,252626.96,283893.564,0.5362,1.8663,0.59,9.7014,6.6611,1.7462,0.6367,0.5432,2.2046,4.1702,481368.3889,471182.1889,135363.5352,5415394.3751,5300799.6251
2,2,600039.SH,20221028,11.7,11.74,11.1,11.38,11.64,-0.2599999999999998,-2.2337,350424.64,397513.538,0.7437,2.5888,0.79,9.8135,8.1457,1.9061,0.6441,0.5654,2.1794,4.1226,481368.3889,471182.1889,135363.5352,5477972.2657,5362053.3097
3,3,600039.SH,20221026,11.53,11.76,11.35,11.64,11.45,0.19000000000000128,1.6594,282574.05,328040.752,0.5997,2.0875,0.58,10.0377,8.3318,1.9497,0.6588,0.5784,2.1307,4.0305,481368.3889,471182.1889,135363.5352,5603128.0468,5484560.6788
4,4,600039.SH,20221025,11.42,11.49,11.22,11.45,11.41,0.03999999999999915,0.3506,260906.82,297401.604,0.5537,1.9275,0.57,9.8739,8.1958,1.9179,0.6481,0.5689,2.1661,4.0974,481368.3889,471182.1889,135363.5352,5511668.0529,5395036.0629
5,5,600039.SH,20221024,11.89,12.08,11.37,11.41,12.07,-0.6600000000000001,-5.4681,563387.89,658004.147,1.1957,4.162,1.41,9.8394,8.1672,1.9112,0.6458,0.5669,2.1736,4.1117,481368.3889,471182.1889,135363.5352,5492413.3173,5376188.7753
6,6,600039.SH,20221021,11.19,12.15,11.18,12.07,11.08,0.9900000000000002,8.935,692310.58,820493.976,1.4693,5.1145,2.39,10.4085,8.6396,2.0217,0.6832,0.5997,2.0548,3.8869,481368.3889,471182.1889,135363.5352,5810116.454,5687169.02
7,7,600039.SH,20221020,10.99,11.18,10.88,11.08,10.94,0.14000000000000057,1.2797,408734.44,451875.833,0.8675,3.0195,1.71,9.5548,7.931,1.8559,0.6271,0.5505,2.2384,4.2342,481368.3889,471182.1889,135363.5352,5333561.749,5220698.653
8,8,600039.SH,20221019,10.85,11.1,10.74,10.94,10.6,0.33999999999999986,3.2075,491249.22,538404.78,1.0426,3.6291,2.73,9.4341,7.8308,1.8324,0.6192,0.5436,2.267,4.2884,481368.3889,471182.1889,135363.5352,5266170.1746,5154733.1466
9,9,600039.SH,20221018,10.6,10.66,10.53,10.6,10.56,0.03999999999999915,0.3788,136370.2,144372.007,0.2894,1.0074,0.71,9.1409,7.5874,1.7755,0.6,0.5267,2.3397,4.4259,481368.3889,471182.1889,135363.5352,5102504.9223,4994531.2023
